GeoBg2010,_NAME_,_LABEL_,death_age_group_3,death_age_group_4,death_age_group_1,death_age_group_2,_TYPE_,_FREQ_,Births_total,agegroup_1,agegroup_2,agegroup_3,agegroup_4,Births_low_wt,Births_prenat_adeq,Births_prenat_inad,Births_preterm
"DC Tract 3, block group 4",Deaths_total,Total deaths,,3,,,0,19,19,20,11,156,12,0,1,0,0
"DC Tract 3, block group 4",Deaths_total,Total deaths,,3,,,0,19,19,6,13,137,8,0,1,0,0
"DC Tract 3, block group 4",Deaths_total,Total deaths,,3,,,0,19,19,6,11,79,6,0,1,0,0
"DC Tract 3, block group 4",Deaths_total,Total deaths,,3,,,0,19,19,6,3,62,4,0,1,0,0
"DC Tract 3, block group 4",Deaths_total,Total deaths,,3,,,0,19,19,9,15,117,18,0,1,0,0
"DC Tract 3, block group 4",Deaths_total,Total deaths,,3,,,0,19,19,15,5,105,3,0,1,0,0
"DC Tract 3, block group 4",Deaths_total,Total deaths,,3,,,0,19,19,13,10,95,5,0,1,0,0
"DC Tract 3, block group 4",Deaths_total,Total deaths,,3,,,0,19,19,11,7,83,12,0,1,0,0
"DC Tract 3, block group 4",Deaths_total,Total deaths,,3,,,0,19,19,12,7,89,12,0,1,0,1
"DC Tract 3, block group 4",Deaths_total,Total deaths,,3,,,0,19,19,6,6,105,6,0,1,0,0
"DC Tract 3, block group 4",Deaths_total,Total deaths,,3,,,0,19,19,1,0,6,1,0,0,1,0
"DC Tract 3, block group 4",Deaths_total,Total deaths,,3,,,0,19,19,1,0,6,1,0,1,0,0
"DC Tract 3, block group 4",Deaths_total,Total deaths,,3,,,0,19,19,1,0,6,1,0,1,0,0
"DC Tract 3, block group 4",Deaths_total,Total deaths,,3,,,0,19,19,1,0,6,1,0,1,0,0
"DC Tract 3, block group 4",Deaths_total,Total deaths,,3,,,0,19,19,1,0,6,1,0,1,0,0
"DC Tract 3, block group 4",Deaths_total,Total deaths,,3,,,0,19,19,1,0,6,1,1,1,0,0
"DC Tract 3, block group 4",Deaths_total,Total deaths,,3,,,0,19,19,1,0,6,1,0,1,0,0
"DC Tract 3, block group 4",Deaths_total,Total deaths,,3,,,0,19,19,1,0,6,1,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,0,0,3,0,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,0,0,0,0,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,0,0,0,0,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,2,1,11,7,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,0,2,19,10,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,0,0,0,0,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,1,15,28,5,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,1,8,21,6,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,0,8,16,10,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,0,0,1,0,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,0,0,0,0,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,0,1,10,2,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,2,5,24,6,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,5,13,27,9,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,1,3,28,10,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,2,8,27,5,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,4,3,18,7,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,3,6,19,12,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,1,5,5,2,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,0,7,16,7,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,4,6,64,14,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,0,0,19,9,0,1,0,0
"DC Tract 4, block group 1",,,,,,,0,3,3,0,0,0,0,0,1,0,0
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,5,8,2,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,8,20,8,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,1,16,0,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,2,1,11,3,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,9,22,14,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,3,5,20,3,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,1,3,23,9,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,1,5,17,6,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,4,12,19,5,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,0,5,0,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,0,2,0,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,2,2,3,4,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,0,5,3,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,0,0,0,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,0,0,0,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,0,0,0,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,2,0,4,3,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,0,0,0,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,0,0,0,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,0,2,1,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,0,0,0,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,0,2,3,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,0,0,0,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,8,7,3,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,0,0,0,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,4,19,6,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,2,10,21,24,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,0,0,0,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,0,0,0,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,4,4,199,33,,,,
"DC Tract 4, block group 2",Deaths_total,Total deaths,1,4,,,,,,0,0,0,0,,,,
"DC Tract 5.01, block group 1",Deaths_total,Total deaths,1,6,,,0,11,11,0,0,0,0,0,1,0,1
"DC Tract 5.01, block group 1",Deaths_total,Total deaths,1,6,,,0,11,11,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 1",Deaths_total,Total deaths,1,6,,,0,11,11,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 1",Deaths_total,Total deaths,1,6,,,0,11,11,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 1",Deaths_total,Total deaths,1,6,,,0,11,11,1,1,2,0,0,1,0,0
"DC Tract 5.01, block group 1",Deaths_total,Total deaths,1,6,,,0,11,11,10,3,241,28,0,1,0,0
"DC Tract 5.01, block group 1",Deaths_total,Total deaths,1,6,,,0,11,11,2,0,350,6,0,0,0,0
"DC Tract 5.01, block group 1",Deaths_total,Total deaths,1,6,,,0,11,11,14,5,142,20,1,0,0,0
"DC Tract 5.01, block group 1",Deaths_total,Total deaths,1,6,,,0,11,11,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 1",Deaths_total,Total deaths,1,6,,,0,11,11,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 1",Deaths_total,Total deaths,1,6,,,0,11,11,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 1",Deaths_total,Total deaths,1,6,,,0,11,11,4,0,77,10,0,1,0,0
"DC Tract 5.01, block group 1",Deaths_total,Total deaths,1,6,,,0,11,11,17,9,484,33,0,1,0,0
"DC Tract 5.01, block group 1",Deaths_total,Total deaths,1,6,,,0,11,11,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 1",Deaths_total,Total deaths,1,6,,,0,11,11,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,31,27,1172,85,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,16,61,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,0,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,2,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,1,0,0,1
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,1
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,0,1,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,U,U,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.01, block group 2",Deaths_total,Total deaths,1,10,1,,0,28,28,0,0,0,0,0,1,0,0
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,9,10,237,23,1,1,0,1
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,9,24,217,12,0,1,0,0
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,9,31,108,25,0,1,0,0
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,5,24,81,25,0,1,0,0
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,0,0,0,0,0,1,0,0
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,3,5,18,7,0,1,0,0
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,6,14,69,18,0,1,0,0
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,1,11,33,24,0,1,0,0
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,14,21,92,27,0,1,0,0
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,0,0,3,2,0,1,0,0
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,2,3,9,8,0,0,0,0
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,14,7,197,18,0,1,0,0
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,3,1,7,2,0,1,0,0
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,1,4,30,11,0,1,0,0
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,5,13,27,6,0,0,0,0
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,5,13,27,6,0,0,1,0
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,5,13,27,6,0,0,0,0
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,5,13,27,6,0,1,0,0
"DC Tract 5.02, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,5,13,27,6,0,1,0,0
"DC Tract 5.02, block group 2",Deaths_total,Total deaths,1,6,,,0,8,8,3,4,134,60,0,1,0,0
"DC Tract 5.02, block group 2",Deaths_total,Total deaths,1,6,,,0,8,8,2,0,140,9,0,1,0,0
"DC Tract 5.02, block group 2",Deaths_total,Total deaths,1,6,,,0,8,8,7,14,81,21,0,1,0,0
"DC Tract 5.02, block group 2",Deaths_total,Total deaths,1,6,,,0,8,8,5,12,35,3,0,1,0,0
"DC Tract 5.02, block group 2",Deaths_total,Total deaths,1,6,,,0,8,8,0,0,0,0,0,1,0,0
"DC Tract 5.02, block group 2",Deaths_total,Total deaths,1,6,,,0,8,8,5,2,41,8,0,1,0,0
"DC Tract 5.02, block group 2",Deaths_total,Total deaths,1,6,,,0,8,8,10,7,484,48,0,1,0,0
"DC Tract 5.02, block group 2",Deaths_total,Total deaths,1,6,,,0,8,8,10,7,484,48,0,1,0,0
"DC Tract 6, block group 1",Deaths_total,Total deaths,,3,,,0,13,13,10,3,178,90,0,1,0,0
"DC Tract 6, block group 1",Deaths_total,Total deaths,,3,,,0,13,13,12,7,159,12,1,1,0,0
"DC Tract 6, block group 1",Deaths_total,Total deaths,,3,,,0,13,13,0,0,0,0,0,1,0,0
"DC Tract 6, block group 1",Deaths_total,Total deaths,,3,,,0,13,13,23,29,301,46,0,0,0,0
"DC Tract 6, block group 1",Deaths_total,Total deaths,,3,,,0,13,13,0,10,38,8,0,1,0,0
"DC Tract 6, block group 1",Deaths_total,Total deaths,,3,,,0,13,13,8,8,32,9,0,1,0,0
"DC Tract 6, block group 1",Deaths_total,Total deaths,,3,,,0,13,13,8,8,32,9,0,1,0,0
"DC Tract 6, block group 1",Deaths_total,Total deaths,,3,,,0,13,13,8,8,32,9,0,1,0,0
"DC Tract 6, block group 1",Deaths_total,Total deaths,,3,,,0,13,13,8,8,32,9,0,1,0,0
"DC Tract 6, block group 1",Deaths_total,Total deaths,,3,,,0,13,13,8,8,32,9,0,1,0,0
"DC Tract 6, block group 1",Deaths_total,Total deaths,,3,,,0,13,13,8,8,32,9,0,1,0,0
"DC Tract 6, block group 1",Deaths_total,Total deaths,,3,,,0,13,13,8,8,32,9,0,1,0,0
"DC Tract 6, block group 1",Deaths_total,Total deaths,,3,,,0,13,13,8,8,32,9,0,0,0,0
"DC Tract 6, block group 2",Deaths_total,Total deaths,,7,,,0,9,9,9,8,126,12,0,0,0,0
"DC Tract 6, block group 2",Deaths_total,Total deaths,,7,,,0,9,9,2,4,99,7,0,1,0,0
"DC Tract 6, block group 2",Deaths_total,Total deaths,,7,,,0,9,9,7,23,94,40,0,1,0,0
"DC Tract 6, block group 2",Deaths_total,Total deaths,,7,,,0,9,9,0,19,21,9,0,1,0,0
"DC Tract 6, block group 2",Deaths_total,Total deaths,,7,,,0,9,9,7,4,16,4,0,1,0,0
"DC Tract 6, block group 2",Deaths_total,Total deaths,,7,,,0,9,9,7,16,89,40,1,1,0,1
"DC Tract 6, block group 2",Deaths_total,Total deaths,,7,,,0,9,9,5,7,46,24,1,1,0,1
"DC Tract 6, block group 2",Deaths_total,Total deaths,,7,,,0,9,9,7,16,135,18,0,0,0,0
"DC Tract 6, block group 2",Deaths_total,Total deaths,,7,,,0,9,9,0,0,0,0,0,0,0,0
"DC Tract 6, block group 2",Deaths_total,Total deaths,,7,,,0,9,9,0,10,28,10,0,0,0,0
"DC Tract 6, block group 3",Deaths_total,Total deaths,,4,,,0,2,2,0,8,30,6,0,0,0,0
"DC Tract 6, block group 3",Deaths_total,Total deaths,,4,,,0,2,2,1,13,31,8,0,1,0,0
"DC Tract 6, block group 3",Deaths_total,Total deaths,,4,,,0,2,2,3,6,63,18,0,1,0,0
"DC Tract 6, block group 3",Deaths_total,Total deaths,,4,,,0,2,2,4,6,94,9,0,1,0,0
"DC Tract 6, block group 3",Deaths_total,Total deaths,,4,,,0,2,2,0,9,19,16,0,1,0,0
"DC Tract 6, block group 3",Deaths_total,Total deaths,,4,,,0,2,2,5,8,36,11,0,1,0,0
"DC Tract 6, block group 3",Deaths_total,Total deaths,,4,,,0,2,2,0,11,26,16,0,1,0,0
"DC Tract 6, block group 3",Deaths_total,Total deaths,,4,,,0,2,2,0,9,18,9,0,1,0,0
"DC Tract 6, block group 3",Deaths_total,Total deaths,,4,,,0,2,2,0,0,0,0,0,1,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,2,35,66,24,0,1,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,5,10,45,13,0,1,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,0,0,7,72,0,0,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,1,6,76,16,0,1,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,1,8,23,4,1,1,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,6,10,53,6,1,1,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,4,4,42,13,0,1,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,2,3,17,4,0,0,1,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,3,8,37,3,0,1,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,12,15,53,11,0,1,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,3,16,48,6,1,1,0,1
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,8,8,51,16,0,1,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,9,25,173,21,0,1,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,0,0,0,0,0,0,0,1
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,1,11,27,17,0,1,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,4,16,29,11,0,1,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,1,5,20,7,0,1,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,6,3,36,20,0,1,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,0,0,0,0,0,1,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,0,4,9,4,0,1,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,0,0,0,0,0,1,0,0
"DC Tract 6, block group 4",Deaths_total,Total deaths,1,20,,,0,15,15,2,4,85,7,0,1,0,0
"DC Tract 7.01, block group 1",Deaths_total,Total deaths,2,2,,,0,14,14,5,10,276,21,0,0,0,0
"DC Tract 7.01, block group 1",Deaths_total,Total deaths,2,2,,,0,14,14,2,13,53,8,0,1,0,0
"DC Tract 7.01, block group 1",Deaths_total,Total deaths,2,2,,,0,14,14,0,3,16,0,0,1,0,0
"DC Tract 7.01, block group 1",Deaths_total,Total deaths,2,2,,,0,14,14,2,8,24,11,0,1,0,0
"DC Tract 7.01, block group 1",Deaths_total,Total deaths,2,2,,,0,14,14,9,4,270,40,0,1,0,0
"DC Tract 7.01, block group 1",Deaths_total,Total deaths,2,2,,,0,14,14,8,13,166,17,0,0,1,0
"DC Tract 7.01, block group 1",Deaths_total,Total deaths,2,2,,,0,14,14,2,5,38,15,0,1,0,0
"DC Tract 7.01, block group 1",Deaths_total,Total deaths,2,2,,,0,14,14,2,1,162,3,0,1,0,0
"DC Tract 7.01, block group 1",Deaths_total,Total deaths,2,2,,,0,14,14,2,1,162,3,0,1,0,0
"DC Tract 7.01, block group 1",Deaths_total,Total deaths,2,2,,,0,14,14,2,1,162,3,0,1,0,0
"DC Tract 7.01, block group 1",Deaths_total,Total deaths,2,2,,,0,14,14,2,1,162,3,0,0,0,0
"DC Tract 7.01, block group 1",Deaths_total,Total deaths,2,2,,,0,14,14,2,1,162,3,0,1,0,0
"DC Tract 7.01, block group 1",Deaths_total,Total deaths,2,2,,,0,14,14,2,1,162,3,0,1,0,0
"DC Tract 7.01, block group 1",Deaths_total,Total deaths,2,2,,,0,14,14,2,1,162,3,0,1,0,0
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,4,5,206,92,0,1,0,0
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,0,1,0,0
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,0,1,0,0
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,0,1,0,0
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,0,0,0,0
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,0,1,0,0
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,0,0,0,0
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,0,1,0,0
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,0,1,0,1
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,0,1,0,1
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,0,1,0,0
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,0,1,0,0
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,0,1,0,0
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,0,0,0,0
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,0,0,0,0
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,0,1,0,0
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,0,1,0,0
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,1,0,0,1
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,1,1,0,0
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,0,0,1,0
"DC Tract 7.01, block group 2",Deaths_total,Total deaths,2,11,,,0,21,21,2,2,187,27,0,1,0,0
"DC Tract 7.01, block group 3",Deaths_total,Total deaths,,21,,,0,6,6,12,7,273,359,0,1,0,0
"DC Tract 7.01, block group 3",Deaths_total,Total deaths,,21,,,0,6,6,1,5,49,81,0,1,0,0
"DC Tract 7.01, block group 3",Deaths_total,Total deaths,,21,,,0,6,6,1,5,112,190,0,1,0,0
"DC Tract 7.01, block group 3",Deaths_total,Total deaths,,21,,,0,6,6,3,4,47,10,0,1,0,0
"DC Tract 7.01, block group 3",Deaths_total,Total deaths,,21,,,0,6,6,3,4,47,10,0,0,0,0
"DC Tract 7.01, block group 3",Deaths_total,Total deaths,,21,,,0,6,6,3,4,47,10,0,1,0,0
"DC Tract 7.01, block group 4",Deaths_total,Total deaths,,5,,,0,9,9,0,0,0,0,0,1,0,0
"DC Tract 7.01, block group 4",Deaths_total,Total deaths,,5,,,0,9,9,3,4,37,19,0,1,0,0
"DC Tract 7.01, block group 4",Deaths_total,Total deaths,,5,,,0,9,9,4,8,41,6,0,U,U,0
"DC Tract 7.01, block group 4",Deaths_total,Total deaths,,5,,,0,9,9,14,18,249,26,0,1,0,1
"DC Tract 7.01, block group 4",Deaths_total,Total deaths,,5,,,0,9,9,5,12,234,44,0,1,0,0
"DC Tract 7.01, block group 4",Deaths_total,Total deaths,,5,,,0,9,9,3,12,35,6,0,1,0,0
"DC Tract 7.01, block group 4",Deaths_total,Total deaths,,5,,,0,9,9,7,5,42,10,0,1,0,0
"DC Tract 7.01, block group 4",Deaths_total,Total deaths,,5,,,0,9,9,3,17,38,10,0,1,0,0
"DC Tract 7.01, block group 4",Deaths_total,Total deaths,,5,,,0,9,9,5,2,20,5,0,1,0,0
"DC Tract 7.01, block group 4",Deaths_total,Total deaths,,5,,,0,9,9,2,0,7,4,0,1,0,0
"DC Tract 7.02, block group 1",Deaths_total,Total deaths,,2,,,0,25,25,15,4,343,77,0,1,0,0
"DC Tract 7.02, block group 1",Deaths_total,Total deaths,,2,,,0,25,25,0,0,0,0,0,1,0,0
"DC Tract 7.02, block group 1",Deaths_total,Total deaths,,2,,,0,25,25,0,3,145,4,0,1,0,0
"DC Tract 7.02, block group 1",Deaths_total,Total deaths,,2,,,0,25,25,10,2,254,10,0,1,0,0
"DC Tract 7.02, block group 1",Deaths_total,Total deaths,,2,,,0,25,25,0,0,0,0,0,1,0,0
"DC Tract 7.02, block group 1",Deaths_total,Total deaths,,2,,,0,25,25,8,2,191,20,0,1,0,0
"DC Tract 7.02, block group 1",Deaths_total,Total deaths,,2,,,0,25,25,0,0,0,0,0,1,0,0
"DC Tract 7.02, block group 1",Deaths_total,Total deaths,,2,,,0,25,25,0,0,0,0,0,1,0,0
"DC Tract 7.02, block group 1",Deaths_total,Total deaths,,2,,,0,25,25,0,0,0,0,0,1,0,0
"DC Tract 7.02, block group 1",Deaths_total,Total deaths,,2,,,0,25,25,0,0,0,0,0,0,0,0
